Image_name,mos
I31_07_03.png,0.48
I66_07_05.png,0.4
I51_07_05.png,0.406
I17_07_05.png,0.366
I78_07_01.png,0.686
I35_07_02.png,0.454
I18_07_02.png,0.426
I54_07_02.png,0.426
I61_07_02.png,0.494
I23_07_01.png,0.594
I23_07_05.png,0.34
I21_07_02.png,0.486
I63_07_05.png,0.48
I71_07_05.png,0.374
I68_07_01.png,0.546
I42_07_03.png,0.406
I68_07_03.png,0.414
I17_07_01.png,0.5
I28_07_02.png,0.48
I27_07_05.png,0.34
I80_07_03.png,0.454
I26_07_05.png,0.52
I78_07_05.png,0.494
I06_07_03.png,0.446
I40_07_04.png,0.4
I37_07_03.png,0.426
I27_07_04.png,0.4
I55_07_02.png,0.534
I52_07_02.png,0.44
I12_07_04.png,0.474
I22_07_04.png,0.454
I45_07_01.png,0.586
I50_07_03.png,0.386
I64_07_02.png,0.506
I74_07_02.png,0.466
I03_07_05.png,0.294
I43_07_04.png,0.506
I42_07_04.png,0.426
I71_07_02.png,0.494
I15_07_01.png,0.612
I46_07_01.png,0.47
I02_07_05.png,0.306
I72_07_05.png,0.446
I30_07_05.png,0.386
I16_07_01.png,0.614
I64_07_01.png,0.574
I38_07_03.png,0.534
I61_07_01.png,0.58
I17_07_02.png,0.526
I08_07_03.png,0.406
I65_07_01.png,0.666
I32_07_01.png,0.44
I77_07_04.png,0.446
I75_07_01.png,0.526
I56_07_01.png,0.44
I04_07_05.png,0.432
I66_07_02.png,0.44
I80_07_04.png,0.4
I78_07_03.png,0.474
I51_07_04.png,0.486
I21_07_05.png,0.414
I35_07_05.png,0.494
I58_07_04.png,0.44
I37_07_04.png,0.434
I44_07_01.png,0.514
I17_07_03.png,0.466
I29_07_02.png,0.44
I22_07_02.png,0.514
I30_07_03.png,0.44
I63_07_01.png,0.58
I13_07_01.png,0.606
I41_07_04.png,0.4
I04_07_01.png,0.54
I05_07_04.png,0.446
I75_07_02.png,0.506
I10_07_03.png,0.446
I37_07_05.png,0.366
I79_07_05.png,0.314
I34_07_04.png,0.434
I65_07_04.png,0.52
I55_07_04.png,0.514
I64_07_03.png,0.38
I64_07_05.png,0.406
I80_07_02.png,0.48
I42_07_01.png,0.546
I33_07_01.png,0.554
I49_07_04.png,0.546
I40_07_01.png,0.52
I02_07_03.png,0.412
I21_07_01.png,0.54
I54_07_01.png,0.574
I67_07_02.png,0.34
I76_07_01.png,0.614
I14_07_01.png,0.54
I13_07_05.png,0.42
I07_07_04.png,0.3
I69_07_02.png,0.496
I47_07_03.png,0.386
I63_07_02.png,0.54
I26_07_02.png,0.46
I41_07_02.png,0.514
I08_07_05.png,0.466
I21_07_04.png,0.414
I59_07_01.png,0.626
I42_07_05.png,0.44
I58_07_03.png,0.44
I46_07_04.png,0.34
I17_07_04.png,0.466
I36_07_01.png,0.494
I01_07_05.png,0.44
I28_07_05.png,0.4
I15_07_03.png,0.526
I69_07_01.png,0.494
I24_07_03.png,0.386
I63_07_03.png,0.514
I46_07_02.png,0.514
I59_07_03.png,0.56
I22_08_04.png,0.226
I65_08_04.png,0.434
I28_08_01.png,0.946
I08_08_01.png,0.934
I02_08_02.png,0.68
I33_08_04.png,0.426
I24_08_01.png,0.9
I69_08_01.png,0.86
I69_08_02.png,0.738
I68_08_03.png,0.5
I72_08_02.png,0.666
I61_08_02.png,0.714
I50_08_05.png,0.254
I29_08_05.png,0.226
I79_08_02.png,0.714
I63_08_03.png,0.434
I14_08_03.png,0.566
I25_08_02.png,0.626
I27_08_03.png,0.466
I75_08_05.png,0.366
I11_08_02.png,0.686
I71_08_03.png,0.504
I06_08_01.png,0.92
I74_08_04.png,0.366
I20_08_05.png,0.274
I34_08_03.png,0.52
I52_08_03.png,0.746
I37_08_05.png,0.366
I32_08_04.png,0.32
I19_08_05.png,0.32
I08_08_02.png,0.674
I18_08_01.png,0.86
I43_08_05.png,0.614
I52_08_02.png,0.786
I48_08_02.png,0.6
I12_08_03.png,0.626
I56_08_03.png,0.466
I37_08_03.png,0.586
I02_08_05.png,0.274
I05_08_02.png,0.674
I74_08_01.png,0.92
I01_08_01.png,0.94
I55_08_05.png,0.374
I07_08_04.png,0.34
I64_08_03.png,0.614
I37_08_04.png,0.386
I24_08_03.png,0.566
I46_08_05.png,0.26
I73_08_04.png,0.414
I31_08_03.png,0.646
I07_08_02.png,0.54
I40_08_03.png,0.454
I42_08_01.png,0.94
I20_08_02.png,0.66
I01_08_04.png,0.394
I22_08_03.png,0.274
I24_08_05.png,0.34
I62_08_05.png,0.36
I23_08_03.png,0.606
I04_08_01.png,0.94
I44_08_02.png,0.646
I09_08_05.png,0.32
I43_08_04.png,0.54
I35_08_05.png,0.294
I05_08_05.png,0.34
I38_08_05.png,0.286
I26_08_05.png,0.354
I66_08_04.png,0.394
I52_08_04.png,0.44
I32_08_03.png,0.466
I35_08_04.png,0.486
I54_08_05.png,0.26
I12_08_02.png,0.7
I41_08_02.png,0.754
I25_08_05.png,0.266
I58_08_01.png,0.946
I63_08_04.png,0.28
I80_08_02.png,0.566
I54_08_03.png,0.566
I38_08_03.png,0.554
I27_08_04.png,0.3
I72_08_04.png,0.26
I42_08_05.png,0.294
I30_08_01.png,0.934
I34_08_01.png,0.934
I66_08_03.png,0.486
I55_08_04.png,0.346
I68_08_01.png,0.94
I51_08_01.png,0.934
I09_08_04.png,0.316
I56_08_05.png,0.374
I56_08_02.png,0.56
I15_08_04.png,0.334
I32_08_05.png,0.3
I46_08_04.png,0.274
I07_08_03.png,0.394
I48_08_04.png,0.314
I38_08_02.png,0.714
I40_08_04.png,0.334
I67_08_02.png,0.5
I65_08_03.png,0.586
I42_08_02.png,0.634
I43_08_02.png,0.74
I13_08_02.png,0.746
I29_08_03.png,0.386
I01_08_03.png,0.546
I54_08_04.png,0.32
I75_08_01.png,0.934
I61_08_03.png,0.62
I35_08_02.png,0.766
I80_08_01.png,0.9
I07_08_01.png,0.906
I51_08_05.png,0.3
I26_08_02.png,0.674
I77_08_04.png,0.264
I56_08_01.png,0.946
I21_08_05.png,0.286
I45_08_03.png,0.526
I16_08_01.png,0.94
I39_08_05.png,0.226
I13_08_04.png,0.434
I44_08_05.png,0.254
I10_08_01.png,0.946
I48_08_03.png,0.526
I62_08_04.png,0.374
I14_08_05.png,0.334
I22_08_05.png,0.22
I25_08_04.png,0.34
I69_08_05.png,0.314
I16_08_05.png,0.214
I76_08_01.png,0.9
I57_08_01.png,0.886
I36_08_03.png,0.46
I34_08_05.png,0.274
I81_08_03.png,0.546
I44_08_04.png,0.274
I18_08_03.png,0.54
I60_08_05.png,0.294
I17_08_05.png,0.252
I59_08_02.png,0.654
I16_08_04.png,0.246
I09_08_03.png,0.494
I13_08_01.png,0.886
I24_08_04.png,0.386
I38_08_04.png,0.434
I64_08_01.png,0.88
I78_08_03.png,0.54
I72_08_01.png,0.866
I61_08_01.png,0.92
I03_08_05.png,0.246
I33_08_03.png,0.446
I01_08_02.png,0.754
I80_08_03.png,0.454
I17_08_03.png,0.46
I28_08_03.png,0.494
I07_08_05.png,0.3
I81_08_01.png,0.906
I02_08_01.png,0.88
I67_08_04.png,0.274
I65_08_05.png,0.326
I77_08_05.png,0.254
I14_08_04.png,0.412
I46_08_02.png,0.666
I05_08_03.png,0.554
I15_08_05.png,0.27
I37_08_02.png,0.716
I29_08_01.png,0.914
I31_08_02.png,0.726
I30_08_05.png,0.286
I26_08_03.png,0.706
I13_08_03.png,0.68
I08_08_03.png,0.614
I70_08_01.png,0.946
I06_08_05.png,0.354
I28_08_02.png,0.706
I54_08_01.png,0.954
I65_08_02.png,0.72
I04_08_05.png,0.366
I78_08_01.png,0.92
I20_08_01.png,0.906
I50_08_03.png,0.526
I08_08_04.png,0.426
I43_08_03.png,0.646
I33_08_02.png,0.674
I66_08_01.png,0.9
I54_08_02.png,0.706
I19_08_01.png,0.974
I53_08_05.png,0.286
I74_08_05.png,0.326
I25_08_03.png,0.626
I74_08_03.png,0.526
I21_08_04.png,0.44
I40_08_02.png,0.646
I68_08_05.png,0.334
I24_08_02.png,0.726
I33_08_05.png,0.294
I51_08_04.png,0.414
I62_08_01.png,0.9
I05_08_04.png,0.326
I11_08_03.png,0.58
I47_08_02.png,0.646
I10_08_02.png,0.606
I48_08_05.png,0.24
I59_08_01.png,0.94
I11_08_04.png,0.4
I08_08_05.png,0.32
I67_08_01.png,0.906
I14_08_02.png,0.76
I57_08_04.png,0.28
I03_08_04.png,0.274
I21_08_01.png,0.874
I50_08_01.png,0.894
I63_08_02.png,0.74
I69_08_03.png,0.646
I49_08_01.png,0.906
I49_08_05.png,0.42
I35_08_03.png,0.574
I19_08_03.png,0.574
I71_08_05.png,0.254
I47_08_05.png,0.206
I63_08_01.png,0.866
I79_08_05.png,0.286
I74_08_02.png,0.6
I46_08_01.png,0.92
I57_08_03.png,0.4
I48_08_01.png,0.894
I19_08_04.png,0.434
I67_08_03.png,0.326
I76_08_02.png,0.66
I45_08_05.png,0.26
I26_08_04.png,0.546
I55_08_02.png,0.674
I06_08_04.png,0.434
I12_08_01.png,0.894
I27_08_01.png,0.886
I42_08_04.png,0.334
I03_08_03.png,0.494
I41_08_03.png,0.5
I51_08_03.png,0.594
I33_08_01.png,0.886
I73_08_05.png,0.388
I17_08_04.png,0.286
I70_08_04.png,0.286
I49_08_02.png,0.766
I43_08_01.png,0.92
I31_08_01.png,0.922
I15_08_01.png,0.88
I29_08_02.png,0.554
I75_08_04.png,0.454
I22_08_02.png,0.48
I47_08_04.png,0.246
I22_08_01.png,0.936
I80_08_04.png,0.386
I61_08_04.png,0.42
I30_08_04.png,0.52
I59_08_03.png,0.574
I32_08_01.png,0.846
I23_08_02.png,0.714
I39_08_01.png,0.926
I70_08_05.png,0.246
I79_08_04.png,0.306
I81_08_02.png,0.634
I01_08_05.png,0.334
I58_08_05.png,0.26
I68_08_02.png,0.654
I78_08_02.png,0.666
I45_08_04.png,0.274
I40_08_05.png,0.274
I55_08_03.png,0.474
I17_08_02.png,0.58
I40_08_01.png,0.894
I36_08_05.png,0.346
I72_08_03.png,0.52
I71_08_02.png,0.64
I41_08_05.png,0.274
I27_08_05.png,0.3
I23_08_04.png,0.44
I32_08_02.png,0.46
I60_08_04.png,0.32
I58_08_02.png,0.806
I02_08_04.png,0.394
I18_08_02.png,0.686
I10_08_04.png,0.326
I09_08_02.png,0.62
I64_08_04.png,0.414
I20_08_03.png,0.54
I45_08_01.png,0.906
I05_08_01.png,0.946
I76_08_05.png,0.274
I73_08_01.png,0.914
I72_08_05.png,0.246
I30_08_02.png,0.86
I52_08_01.png,0.94
I12_08_04.png,0.51
I15_08_02.png,0.654
I29_08_04.png,0.26
I14_08_01.png,0.886
I71_08_01.png,0.954
I27_08_02.png,0.626
I60_08_01.png,0.92
I28_08_05.png,0.28
I66_08_05.png,0.346
I16_08_02.png,0.58
I53_08_03.png,0.486
I76_08_03.png,0.466
I03_08_02.png,0.626
I10_08_05.png,0.254
I78_08_04.png,0.354
I16_08_03.png,0.414
I71_08_04.png,0.34
I64_08_05.png,0.346
I57_08_05.png,0.234
I73_08_02.png,0.666
I41_08_04.png,0.454
I03_08_01.png,0.906
I34_08_04.png,0.36
I77_08_03.png,0.414
I26_08_01.png,0.934
I49_08_04.png,0.5
I42_08_03.png,0.526
I39_08_04.png,0.266
I50_08_04.png,0.326
I75_08_03.png,0.52
I66_08_02.png,0.754
I21_09_03.png,0.434
I37_09_02.png,0.786
I65_09_02.png,0.88
I36_09_05.png,0.286
I52_09_03.png,0.506
I50_09_04.png,0.526
I07_09_03.png,0.926
I12_09_02.png,0.614
I61_09_02.png,0.68
I06_09_04.png,0.726
I03_09_02.png,0.72
I41_09_03.png,0.794
I64_09_01.png,0.866
I26_09_01.png,0.914
I23_09_03.png,0.626
I30_09_05.png,0.346
I08_09_01.png,0.9
I56_09_05.png,0.314
I73_09_04.png,0.36
I63_09_03.png,0.686
I56_09_02.png,0.934
I40_09_04.png,0.3
I16_09_02.png,0.846
I67_09_02.png,0.854
I77_09_05.png,0.278
I60_09_02.png,0.826
I75_09_02.png,0.906
I24_09_04.png,0.426
I48_09_02.png,0.914
I10_09_04.png,0.394
I30_09_04.png,0.74
I50_09_03.png,0.766
I33_09_04.png,0.366
I66_09_02.png,0.874
I06_09_01.png,0.886
I51_09_02.png,0.894
I04_09_05.png,0.246
I56_09_03.png,0.934
I61_09_01.png,0.934
I46_09_04.png,0.394
I22_09_04.png,0.594
I14_09_05.png,0.294
I13_09_04.png,0.706
I80_09_03.png,0.748
I24_09_01.png,0.874
I26_09_02.png,0.926
I13_09_01.png,0.906
I26_09_05.png,0.314
I04_09_01.png,0.92
I49_09_05.png,0.334
I21_09_04.png,0.374
I19_09_05.png,0.346
I55_09_01.png,0.886
I19_09_02.png,0.874
I09_09_01.png,0.82
I39_09_01.png,0.948
I72_09_04.png,0.434
I70_09_01.png,0.92
I61_09_04.png,0.32
I51_09_05.png,0.274
I61_09_05.png,0.246
I41_09_05.png,0.28
I66_09_03.png,0.834
I19_09_01.png,0.926
I44_09_04.png,0.62
I05_09_04.png,0.314
I68_09_05.png,0.254
I36_09_01.png,0.96
I20_09_04.png,0.46
I16_09_01.png,0.926
I09_09_02.png,0.666
I17_09_02.png,0.626
I59_09_02.png,0.92
I43_09_04.png,0.66
I24_09_02.png,0.838
I13_09_03.png,0.896
I69_09_01.png,0.86
I23_09_05.png,0.246
I40_09_03.png,0.6
I63_09_02.png,0.786
I55_09_03.png,0.72
I69_09_05.png,0.306
I38_09_05.png,0.366
I59_09_03.png,0.88
I47_09_03.png,0.88
I13_09_05.png,0.346
I14_09_04.png,0.474
I02_09_04.png,0.306
I07_09_01.png,0.946
I23_09_01.png,0.934
I20_09_01.png,0.906
I74_09_01.png,0.88
I08_09_05.png,0.314
I71_09_01.png,0.906
I70_09_05.png,0.246
I54_09_02.png,0.806
I27_09_05.png,0.234
I33_09_03.png,0.774
I29_09_04.png,0.846
I68_09_02.png,0.84
I11_09_04.png,0.454
I12_09_03.png,0.52
I79_09_02.png,0.886
I01_09_03.png,0.88
I01_09_04.png,0.58
I57_09_05.png,0.246
I39_09_04.png,0.426
I55_09_04.png,0.414
I21_09_01.png,0.92
I11_09_03.png,0.82
I52_09_04.png,0.3
I44_09_01.png,0.946
I67_09_03.png,0.72
I73_09_02.png,0.786
I10_09_05.png,0.226
I68_09_03.png,0.73
I29_09_01.png,0.934
I01_09_02.png,0.934
I24_09_03.png,0.84
I18_09_03.png,0.854
I55_09_02.png,0.754
I14_09_03.png,0.766
I50_09_02.png,0.86
I77_09_02.png,0.826
I31_09_02.png,0.846
I14_09_02.png,0.82
I42_09_04.png,0.478
I74_09_03.png,0.806
I42_09_03.png,0.766
I37_09_03.png,0.66
I59_09_05.png,0.26
I65_09_04.png,0.38
I42_09_01.png,0.946
I28_09_03.png,0.894
I38_09_04.png,0.74
I67_09_05.png,0.226
I51_09_01.png,0.96
I23_09_04.png,0.4
I75_09_01.png,0.9
I19_09_03.png,0.866
I37_09_05.png,0.234
I69_09_03.png,0.84
I53_09_04.png,0.72
I62_09_05.png,0.314
I52_09_01.png,0.906
I47_09_02.png,0.84
I01_09_01.png,0.92
I73_09_05.png,0.286
I71_09_02.png,0.774
I08_09_04.png,0.706
I73_09_01.png,0.946
I03_09_03.png,0.62
I41_09_04.png,0.366
I31_09_01.png,0.894
I81_09_02.png,0.942
I22_09_03.png,0.954
I27_09_01.png,0.894
I77_09_01.png,0.966
I32_09_01.png,0.894
I43_09_03.png,0.874
I25_09_01.png,0.94
I37_09_04.png,0.446
I27_09_04.png,0.474
I36_09_02.png,0.854
I46_09_02.png,0.82
I62_09_02.png,0.78
I53_09_01.png,0.906
I60_09_05.png,0.28
I30_09_02.png,0.92
I06_09_03.png,0.9
I59_09_04.png,0.62
I09_09_03.png,0.526
I05_09_05.png,0.246
I12_09_01.png,0.826
I15_09_04.png,0.394
I49_09_04.png,0.726
I03_09_01.png,0.88
I12_09_05.png,0.22
I45_09_05.png,0.226
I50_09_05.png,0.254
I58_09_02.png,0.9
I18_09_04.png,0.594
I46_09_05.png,0.234
I72_09_02.png,0.88
I38_09_01.png,0.954
I09_09_05.png,0.234
I29_09_05.png,0.546
I80_09_02.png,0.806
I29_09_03.png,0.914
I30_09_03.png,0.946
I07_09_02.png,0.926
I56_09_04.png,0.614
I31_09_03.png,0.794
I04_09_03.png,0.814
I58_09_04.png,0.704
I46_09_03.png,0.734
I20_09_03.png,0.76
I04_09_04.png,0.346
I78_09_01.png,0.936
I49_09_01.png,0.94
I64_09_03.png,0.734
I72_09_03.png,0.812
I66_09_05.png,0.254
I11_09_02.png,0.854
I17_09_04.png,0.294
I34_09_03.png,0.78
I22_09_02.png,0.906
I53_09_02.png,0.954
I40_09_01.png,0.84
I18_09_02.png,0.886
I10_09_03.png,0.806
I35_09_05.png,0.26
I02_09_03.png,0.614
I79_09_03.png,0.852
I06_09_05.png,0.38
I76_09_05.png,0.294
I63_09_05.png,0.24
I77_09_03.png,0.766
I75_09_04.png,0.68
I42_09_02.png,0.846
I51_09_03.png,0.754
I58_09_05.png,0.36
I63_09_01.png,0.914
I56_09_01.png,0.88
I03_09_04.png,0.354
I57_09_03.png,0.66
I27_09_02.png,0.846
I73_09_03.png,0.586
I66_09_01.png,0.874
I28_09_01.png,0.88
I51_09_04.png,0.386
I15_09_02.png,0.76
I70_09_03.png,0.814
I31_09_05.png,0.3
I78_09_03.png,0.8
I15_09_03.png,0.686
I36_09_03.png,0.734
I80_09_04.png,0.514
I13_09_02.png,0.94
I08_09_03.png,0.926
I45_09_04.png,0.406
I03_09_05.png,0.22
I75_09_03.png,0.92
I47_09_05.png,0.294
I54_09_05.png,0.234
I64_09_02.png,0.82
I10_09_02.png,0.894
I25_09_02.png,0.92
I79_09_04.png,0.446
I37_09_01.png,0.894
I54_09_04.png,0.52
I35_09_03.png,0.8
I10_09_01.png,0.94
I28_09_04.png,0.6
I80_09_05.png,0.374
I54_09_03.png,0.78
I69_09_02.png,0.934
I15_09_05.png,0.246
I39_09_03.png,0.8
I08_09_02.png,0.946
I52_09_05.png,0.246
I78_09_05.png,0.24
I72_09_01.png,0.894
I21_09_05.png,0.254
I22_09_01.png,0.946
I71_09_05.png,0.214
I53_09_03.png,0.92
I57_09_04.png,0.446
I81_09_04.png,0.494
I45_09_02.png,0.894
I54_09_01.png,0.86
I55_09_05.png,0.246
I42_09_05.png,0.246
I79_09_01.png,0.946
I11_09_05.png,0.28
I66_09_04.png,0.446
I53_09_05.png,0.346
I67_09_01.png,0.934
I18_09_01.png,0.88
I47_09_04.png,0.626
I74_09_02.png,0.914
I02_09_02.png,0.746
I28_09_02.png,0.846
I72_09_05.png,0.28
I05_09_02.png,0.52
I65_09_01.png,0.9
I07_09_04.png,0.72
I36_09_04.png,0.394
I17_09_01.png,0.934
I71_09_03.png,0.72
I57_09_02.png,0.72
I39_09_02.png,0.854
I20_09_05.png,0.274
I62_09_03.png,0.646
I70_09_04.png,0.414
I77_09_04.png,0.454
I16_09_04.png,0.322
I44_09_02.png,0.914
I14_09_01.png,0.906
I79_09_05.png,0.246
I40_09_02.png,0.666
I33_09_02.png,0.794
I17_09_05.png,0.226
I31_09_04.png,0.494
I32_09_05.png,0.246
I63_09_04.png,0.4
I38_09_03.png,0.906
I09_09_04.png,0.354
I16_09_05.png,0.234
I69_09_04.png,0.62
I26_09_04.png,0.534
I58_09_03.png,0.926
I22_09_05.png,0.326
I64_09_04.png,0.42
I24_09_05.png,0.28
I59_09_01.png,0.926
I43_09_05.png,0.306
I65_09_03.png,0.68
I62_09_01.png,0.886
I18_09_05.png,0.314
I68_09_04.png,0.414
I49_09_03.png,0.904
I06_09_02.png,0.874
I43_09_01.png,0.974
I13_10_01.png,0.934
I41_10_05.png,0.234
I06_10_04.png,0.32
I54_10_03.png,0.72
I76_10_02.png,0.814
I23_10_03.png,0.826
I28_10_02.png,0.826
I80_10_05.png,0.3
I19_10_01.png,0.8
I07_10_02.png,0.774
I24_10_03.png,0.794
I70_10_05.png,0.246
I64_10_02.png,0.786
I71_10_03.png,0.638
I62_10_03.png,0.786
I14_10_02.png,0.866
I24_10_01.png,0.894
I26_10_05.png,0.3
I50_10_02.png,0.88
I77_10_04.png,0.406
I47_10_01.png,0.874
I05_10_02.png,0.88
I22_10_03.png,0.806
I69_10_03.png,0.8
I26_10_02.png,0.82
I16_10_03.png,0.78
I03_10_05.png,0.306
I78_10_03.png,0.76
I11_10_02.png,0.834
I02_10_05.png,0.32
I67_10_05.png,0.22
I22_10_02.png,0.886
I77_10_03.png,0.86
I42_10_02.png,0.866
I64_10_04.png,0.426
I62_10_02.png,0.846
I25_10_04.png,0.32
I58_10_01.png,0.806
I71_10_04.png,0.286
I37_10_04.png,0.354
I47_10_05.png,0.26
I72_10_05.png,0.28
I43_10_04.png,0.414
I54_10_05.png,0.254
I17_10_04.png,0.494
I66_10_04.png,0.42
I51_10_02.png,0.826
I81_10_01.png,0.806
I17_10_05.png,0.24
I42_10_01.png,0.86
I81_10_03.png,0.67
I66_10_01.png,0.886
I41_10_01.png,0.92
I81_10_05.png,0.246
I53_10_05.png,0.254
I12_10_04.png,0.532
I03_10_01.png,0.894
I52_10_02.png,0.74
I72_10_04.png,0.366
I41_10_02.png,0.834
I50_10_04.png,0.454
I01_10_05.png,0.234
I38_10_04.png,0.354
I70_10_04.png,0.446
I22_10_05.png,0.294
I71_10_01.png,0.854
I47_10_03.png,0.774
I01_10_03.png,0.754
I27_10_02.png,0.78
I16_10_02.png,0.846
I08_10_01.png,0.914
I22_10_01.png,0.894
I08_10_03.png,0.766
I66_10_05.png,0.294
I04_10_04.png,0.374
I66_10_03.png,0.794
I55_10_03.png,0.854
I25_10_05.png,0.214
I30_10_04.png,0.354
I50_10_03.png,0.806
I62_10_05.png,0.294
I56_10_04.png,0.334
I36_10_03.png,0.834
I74_10_03.png,0.826
I69_10_02.png,0.814
I32_10_01.png,0.806
I66_10_02.png,0.9
I77_10_05.png,0.278
I60_10_02.png,0.874
I11_10_04.png,0.326
I75_10_05.png,0.246
I28_10_03.png,0.76
I07_10_01.png,0.82
I65_10_04.png,0.306
I36_10_01.png,0.866
I34_10_04.png,0.306
I08_10_04.png,0.3
I28_10_01.png,0.846
I42_10_05.png,0.286
I23_10_01.png,0.914
I62_10_04.png,0.354
I64_10_03.png,0.794
I39_10_05.png,0.286
I71_10_02.png,0.774
I24_10_05.png,0.314
I79_10_01.png,0.846
I05_10_03.png,0.86
I57_10_04.png,0.446
I30_10_02.png,0.894
I53_10_04.png,0.366
I68_10_01.png,0.84
I39_10_04.png,0.426
I25_10_03.png,0.86
I20_10_05.png,0.246
I32_10_03.png,0.654
I09_10_03.png,0.734
I47_10_04.png,0.386
I63_10_01.png,0.814
I59_10_02.png,0.954
I28_10_04.png,0.406
I05_10_05.png,0.254
I18_10_01.png,0.814
I45_10_01.png,0.82
I43_10_02.png,0.92
I74_10_05.png,0.406
I45_10_05.png,0.226
I45_10_02.png,0.812
I09_10_04.png,0.386
I57_10_03.png,0.766
I35_10_03.png,0.814
I16_10_01.png,0.8
I75_10_02.png,0.826
I23_10_05.png,0.34
I71_10_05.png,0.266
I68_10_02.png,0.826
I75_10_04.png,0.32
I25_10_01.png,0.906
I50_10_05.png,0.22
I34_10_01.png,0.9
I67_10_02.png,0.86
I64_10_01.png,0.846
I20_10_04.png,0.334
I63_10_04.png,0.466
I65_10_02.png,0.88
I52_10_04.png,0.34
I26_10_04.png,0.506
I35_10_01.png,0.906
I38_10_05.png,0.234
I20_10_01.png,0.826
I61_10_05.png,0.294
I55_10_04.png,0.374
I29_10_05.png,0.26
I07_10_04.png,0.32
I44_10_04.png,0.466
I12_10_05.png,0.386
I33_10_02.png,0.82
I08_10_02.png,0.86
I67_10_03.png,0.794
I60_10_03.png,0.832
I48_10_03.png,0.834
I46_10_03.png,0.826
I20_10_02.png,0.78
I06_10_03.png,0.866
I61_10_01.png,0.854
I31_10_01.png,0.926
I41_10_03.png,0.806
I18_10_03.png,0.62
I15_10_05.png,0.266
I04_10_05.png,0.246
I44_10_03.png,0.774
I56_10_02.png,0.826
I06_10_02.png,0.894
I40_10_01.png,0.84
I02_10_01.png,0.92
I31_10_05.png,0.334
I26_10_01.png,0.92
I04_10_03.png,0.774
I22_10_04.png,0.366
I57_10_02.png,0.846
I21_10_01.png,0.846
I07_10_03.png,0.774
I76_10_05.png,0.28
I48_10_01.png,0.94
I27_10_01.png,0.794
I59_10_01.png,0.954
I74_10_02.png,0.9
I18_10_04.png,0.334
I17_10_03.png,0.874
I49_10_02.png,0.894
I67_10_04.png,0.374
I23_10_04.png,0.514
I29_10_01.png,0.906
I12_10_02.png,0.86
I76_10_04.png,0.374
I46_10_05.png,0.28
I60_10_04.png,0.486
I33_10_01.png,0.78
I81_10_02.png,0.794
I52_10_01.png,0.786
I10_10_01.png,0.814
I06_10_05.png,0.246
I63_10_03.png,0.78
I32_10_04.png,0.34
I73_10_04.png,0.4
I34_10_03.png,0.76
I77_10_02.png,0.874
I15_10_03.png,0.734
I10_10_05.png,0.234
I37_10_05.png,0.226
I17_10_01.png,0.894
I80_10_01.png,0.886
I02_10_04.png,0.52
I74_10_01.png,0.874
I39_10_02.png,0.906
I34_10_05.png,0.234
I57_10_05.png,0.274
I73_10_02.png,0.814
I79_10_03.png,0.806
I41_10_04.png,0.354
I40_10_04.png,0.5
I61_10_03.png,0.726
I70_10_01.png,0.9
I43_10_01.png,0.934
I15_10_02.png,0.84
I51_10_05.png,0.246
I46_10_04.png,0.406
I03_10_04.png,0.446
I74_10_04.png,0.58
I72_10_03.png,0.78
I68_10_03.png,0.72
I36_10_05.png,0.286
I52_10_03.png,0.674
I19_10_05.png,0.26
I78_10_05.png,0.274
I17_10_02.png,0.886
I57_10_01.png,0.846
I60_10_05.png,0.294
I35_10_04.png,0.36
I04_10_02.png,0.82
I35_10_02.png,0.886
I76_10_01.png,0.88
I01_10_04.png,0.316
I73_10_01.png,0.906
I19_10_04.png,0.406
I27_10_04.png,0.334
I14_10_03.png,0.746
I80_10_02.png,0.9
I21_10_04.png,0.386
I30_10_05.png,0.246
I21_10_05.png,0.234
I26_10_03.png,0.786
I59_10_03.png,0.9
I23_10_02.png,0.88
I01_10_01.png,0.874
I02_10_03.png,0.826
I73_10_05.png,0.254
I53_10_01.png,0.914
I33_10_04.png,0.294
I65_10_01.png,0.886
I72_10_01.png,0.834
I13_10_05.png,0.314
I50_10_01.png,0.834
I58_10_02.png,0.834
I21_10_03.png,0.706
I44_10_01.png,0.906
I63_10_02.png,0.86
I61_10_02.png,0.82
I79_10_02.png,0.806
I63_10_05.png,0.34
I64_10_05.png,0.28
I11_10_01.png,0.886
I05_10_01.png,0.886
I04_10_01.png,0.854
I37_10_02.png,0.78
I51_10_01.png,0.84
I75_10_03.png,0.754
I56_10_01.png,0.91
I38_10_01.png,0.84
I01_10_02.png,0.786
I28_10_05.png,0.26
I12_10_01.png,0.9
I72_10_02.png,0.806
I13_10_02.png,0.906
I58_10_04.png,0.36
I15_10_01.png,0.8
I27_10_03.png,0.714
I69_10_01.png,0.814
I38_10_03.png,0.64
I67_10_01.png,0.88
I59_10_04.png,0.5
I35_10_05.png,0.294
I55_10_01.png,0.846
I45_10_04.png,0.306
I14_10_04.png,0.44
I11_10_05.png,0.232
I49_10_01.png,0.914
I19_10_02.png,0.774
I20_10_03.png,0.706
I10_10_03.png,0.68
I29_10_03.png,0.726
I43_10_03.png,0.866
I30_10_01.png,0.906
I29_10_04.png,0.4
I78_10_02.png,0.86
I03_10_02.png,0.834
I56_10_03.png,0.766
I18_10_02.png,0.72
I09_10_01.png,0.786
I46_10_02.png,0.886
I58_10_03.png,0.66
I55_10_02.png,0.874
